"total.c","average_lambda"
57.1023760961938,1.4495299857171e-05
63.3681041765483,1.5331701413247e-05
74.0720348980738,1.41984488578591e-05
116.762628827656,1.46617040365758e-05
71.0930620810507,1.45785699198094e-05
59.2553089152169,1.39934258006017e-05
61.925243731156,1.49545275880687e-05
87.4409404201338,1.44023463292518e-05
74.851797106571,0.000174446640492237
55.5491464555122,0.000239432893635481
77.6294463787375,0.000281761272949371
79.5193884089292,0.000391953235766168
88.0677712200842,1.42182371419321e-05
76.6092284045404,1.49202320623562e-05
86.0732973980328,0.000193280548575508
75.9670645780029,1.54553122563427e-05
90.9934641270316,1.67575420856362e-05
87.7423624904023,1.55158108266115e-05
64.7913019471301,1.48769308831607e-05
55.1465784211618,1.4665541084733e-05
58.2004568203646,1.44269792543835e-05
69.5769747014196,1.44737458463683e-05
63.5012256573539,1.50404411697479e-05
52.215596041196,1.47882748296163e-05
54.4858341830576,1.46289571480174e-05
98.53005783776,1.55464405125818e-05
74.5429516774801,1.57769627117015e-05
69.192003773031,0.000200444966900941
68.2915124478346,0.0016155746461789
50.140088121984,0.00228057176270709
57.3573716197558,0.000216399911364532
61.7199631269559,1.49494848235166e-05
71.0723782883317,1.5062869148837e-05
