"month","month_Americas_out","month_Europe_out","month_Asia_out","month_Americas_in","month_Europe_in","month_Asia_in","total_out"
2019-01-01,21.1397058898426,18.5276964586193,22.4619402226913,21.9677806000672,20.7555438111186,19.4060181599674,62.1293425711532
2019-02-01,17.3944842394976,14.8597542381967,18.0281341372429,21.5921573248076,9.32134569142465,19.3688695987049,50.2823726149371
2019-03-01,18.8254933682885,17.0878732821285,21.0620474643991,21.0179077605329,17.4453386760542,18.5121676782291,56.9754141148161
2019-04-01,17.9442159196729,15.7295268073629,20.374762642637,18.9503898217867,15.571741949809,19.526373598077,54.0485053696728
2019-05-01,15.5075050093448,14.6152014852014,17.7504400800672,19.8782023208247,11.2603894534848,16.7345548003039,47.8731465746134
2019-06-01,18.6071836476695,18.0788436419682,18.4046927853536,23.9278496038307,13.9682563760574,17.1946140951032,55.0907200749913
2019-07-01,19.0248201172756,18.2719491740559,20.2724401257168,23.079589203103,14.2209678748982,20.2686523390471,57.5692094170483
2019-08-01,21.8916552328655,19.4321160540546,21.7152509106796,22.0292361956104,21.5892034889443,19.4205825130449,63.0390221975997
2019-09-01,17.7647165297912,16.4701565790985,18.8997632756424,22.6690863943223,16.6529425997345,13.8126073904752,53.1346363845321
2019-10-01,11.9782582056517,12.8083761181982,12.9790911018202,9.43742890656167,13.9719729561026,14.3563235630058,37.7657254256701
2019-11-01,11.2012101215559,13.1196510343696,12.5885030159774,11.8746323705736,12.7613075643142,12.2734242370151,36.9093641719029
2019-12-01,13.2762343803008,16.0002632670754,15.3288176722281,14.6678799148826,14.4429338481443,15.4945015565773,44.6053153196042
2020-01-01,20.3207183169878,23.6703362887301,22.2006953862609,21.6134236813079,20.1362002325969,24.442126078074,66.1917499919788
2020-02-01,40.9914637324253,44.8791012646799,46.7249642476943,38.9945619483016,37.0575401883246,56.543427108173,132.595529244799
2020-03-01,152.057240381606,183.2534521502,155.371228938379,173.121043942941,194.058099359384,123.50277816786,490.681921470184
2020-04-01,97.2334848384552,95.4237665466986,88.2512794754961,146.642236842203,58.877012807514,75.3892812109332,280.90853086065
2020-05-01,134.723320268432,168.648924462208,115.506654302613,360.555785166218,31.5600141295589,26.7630997374774,418.878899033254
2020-06-01,433.345205368597,442.739920281048,551.464810296908,109.300090863523,140.763692136459,1177.48615294657,1427.54993594655
2020-07-01,346.237190580225,338.735925258973,283.19363190009,334.083046536883,204.302406915342,429.781294287064,968.166747739289
2020-08-01,72.9568504597498,103.266131725234,103.432715432848,45.7448745572094,110.476045353708,123.434777706914,279.655697617832
2020-09-01,151.762282933107,168.698742910064,103.275306153738,316.683026850479,63.9997577100725,43.0535474363581,423.736331996909
2020-10-01,349.510472826696,750.071992877489,413.418831378209,389.036660036462,1068.97259004049,54.9920470054447,1513.00129708239
2020-11-01,38.8283944732987,54.4779891254434,39.0063563792659,36.2424638221708,64.2245173083297,31.8457588475076,132.312739978008
2020-12-01,281.877157069977,446.306427783267,245.627182514257,143.251916290333,787.797717593253,42.7611334839154,973.810767367501
2021-01-01,25.4236087477094,28.1470256920763,25.5591948099491,29.5203332760218,18.9310806156468,30.6784153580662,79.1298292497348
2021-02-01,18.8840322498146,19.6738609792705,18.5047374476602,17.6997172495101,16.5358919806147,22.8270214466205,57.0626306767453
2021-03-01,17.4082755549065,17.3494706177942,17.0044420665929,16.787594714289,14.6002702001851,20.3743233248196,51.7621882392936
2021-04-01,26.200382028161,26.6651511929114,23.7606016316854,37.3112638649194,19.5144875954377,19.8003833924007,76.6261348527577
2021-05-01,22.4161227401772,21.912621480832,22.0380948472611,23.6035042594873,18.2496365962659,24.513698212517,66.3668390682703
2021-06-01,19.7732086848117,20.8673651314035,19.1033884136138,17.5403189679449,19.5363405036186,22.6673027582655,59.7439622298291
2021-07-01,24.5398568102395,24.704344955747,25.7709101883001,22.9805259164192,18.3436025554696,33.6909834823978,75.0151119542865
2021-08-01,21.6503039303097,21.6771880565152,23.4618655885319,23.9461771091738,20.047280495817,22.7958999703661,66.7893575753569
2021-09-01,18.7318541090093,18.4372588819502,20.396361701186,16.7824558867967,15.8964395791337,24.8865792262151,57.5654746921455
2021-10-01,19.9349199963889,19.2281229639501,23.0537395497643,19.8358652236243,17.292568797565,25.088348488914,62.2167825101033
2021-11-01,18.7659833237651,19.4134451058403,18.8684668934399,17.8178060917504,17.6387242739847,21.5913649573101,57.0478953230453
2021-12-01,24.1519701210133,20.7892872426936,21.5771591334346,18.328227910452,26.9851884482328,21.2050001384568,66.5184164971417
2022-01-01,23.817769752434,20.8790041750615,21.4731640745871,19.812860397687,24.2932753328161,22.0638022715796,66.1699380020827
2022-02-01,80.4180748546814,82.366516755209,47.5257992010552,118.79106966424,64.1299419774948,27.3893791692108,210.310390810946
2022-03-01,24.0008063967964,24.2847579114582,23.3639725654073,19.4123879729844,28.3975905408636,23.8395583598139,71.6495368736619
2022-04-01,48.505149506888,50.4709268772482,36.845114845962,52.5736905666891,65.2332573469004,18.0142433165086,135.821191230098
2022-05-01,28.315079587038,29.2525135248003,27.6879099590052,17.7476129437469,39.2360417882346,28.271848338862,85.2555030708435
2022-06-01,124.142766717063,92.8224327775771,154.172239828103,16.637383319532,40.5294308188535,313.970625184358,371.137439322744
2022-07-01,28.4512538567184,32.8733289560743,25.9382786320452,16.7319885620309,43.3285624184095,27.2023104643976,87.262861444838
2022-08-01,35.3374188687997,40.2502171052562,28.7836238022425,17.5865117133429,62.8915887621582,23.8931593007971,104.371259776298
2022-09-01,30.2228169193615,28.4305816344013,25.1695570164606,22.8761812698817,37.5028213883052,23.4439529120366,83.8229555702235
2022-10-01,21.5556900018616,18.7945983600169,19.4066188512823,18.8361889796231,22.651772166582,18.2689460669555,59.7569072131607
2022-11-01,25.9439759874076,24.7369598175568,22.0105633261616,19.4880319619113,31.1885797387463,22.0148874304684,72.691499131126
2022-12-01,26.6305704348857,26.5468508482863,20.3991850545945,14.8449500276565,41.5076662689118,17.223990041198,73.5766063377664
2023-01-01,24.0630073013138,22.7158934041452,20.1615407420243,16.0287596131864,30.9712741710612,19.9404076632358,66.9404414474834
2023-02-01,22.6526194271284,16.6267893593892,18.8900928764018,19.5860771932087,20.0338283461617,18.549596123549,58.1695016629195
2023-03-01,19.1820704367964,17.1783786654865,17.9802313504027,19.2643943180048,16.9291973670009,18.14708876768,54.3406804526856
2023-04-01,19.6495787393525,16.5175918749345,14.5872589827651,18.4925160111138,17.8485876281111,14.4133259578273,50.7544295970522
2023-05-01,21.1366712098369,19.0481712995796,15.8979411743838,19.8173688019528,21.1774855233216,15.087929358526,56.0827836838003
2023-06-01,23.5815983265678,20.1557683105112,18.1827116782703,23.4724975518783,23.092768612854,15.3548121506171,61.9200783153494
2023-07-01,23.3727055024065,21.0413476650496,18.2019187844532,20.5558735853269,22.3478296264693,19.7122687401131,62.6159719519093
